

  **** Partial wave analysis (DPWA0) ******************************************


  Kinetic energy = 1.00000E+08 eV

      L       Phase(spin UP)     Phase(spin DOWN)
   19984      1.86378662E-02      1.86393003E-02
   19985      1.86364248E-02      1.86378588E-02
   19986      1.86349836E-02      1.86364175E-02
   19987      1.86335426E-02      1.86349763E-02
   19988      1.86321017E-02      1.86335353E-02
   19989      1.86306609E-02      1.86320944E-02
   19990      1.86292203E-02      1.86306536E-02
   19991      1.86277799E-02      1.86292130E-02
   19992      1.86263396E-02      1.86277726E-02
   19993      1.86248995E-02      1.86263323E-02
   19994      1.86234595E-02      1.86248921E-02
   19995      1.86220196E-02      1.86234521E-02
   19996      1.86205799E-02      1.86220123E-02
   19997      1.86191404E-02      1.86205726E-02
   19998      1.86177010E-02      1.86191331E-02
   19999      1.86162617E-02      1.86176937E-02
   20000      1.86148226E-02      1.86162544E-02
   20001      1.86133837E-02      1.86148153E-02
   20002      1.86119449E-02      1.86133764E-02
   20003      1.86105063E-02      1.86119376E-02
   20004      1.86090678E-02      1.86104990E-02
   20005      1.86076294E-02      1.86090605E-02
   20006      1.86061912E-02      1.86076221E-02
   20007      1.86047532E-02      1.86061839E-02
   20008      1.86033153E-02      1.86047459E-02
   20009      1.86018775E-02      1.86033080E-02
   20010      1.86004399E-02      1.86018702E-02
   20011      1.85990025E-02      1.86004326E-02
   20012      1.85975652E-02      1.85989952E-02
   20013      1.85961281E-02      1.85975579E-02
   20014      1.85946911E-02      1.85961207E-02
   20015      1.85932542E-02      1.85946838E-02
   20016      1.85918175E-02      1.85932469E-02
   20017      1.85903810E-02      1.85918102E-02
   20018      1.85889446E-02      1.85903737E-02
   20019      1.85875083E-02      1.85889373E-02
   20020      1.85860722E-02      1.85875010E-02
   20021      1.85846363E-02      1.85860649E-02
   20022      1.85832005E-02      1.85846290E-02
   20023      1.85817648E-02      1.85831932E-02
   20024      1.85803293E-02      1.85817575E-02
   20025      1.85788939E-02      1.85803220E-02
   20026      1.85774587E-02      1.85788867E-02
   20027      1.85760237E-02      1.85774514E-02
   20028      1.85745888E-02      1.85760164E-02
   20029      1.85731540E-02      1.85745815E-02
   20030      1.85717194E-02      1.85731467E-02
   20031      1.85702850E-02      1.85717121E-02
   20032      1.85688507E-02      1.85702777E-02
   20033      1.85674165E-02      1.85688434E-02
   20034      1.85659825E-02      1.85674092E-02
   20035      1.85645486E-02      1.85659752E-02
   20036      1.85631149E-02      1.85645413E-02
   20037      1.85616813E-02      1.85631076E-02
   20038      1.85602479E-02      1.85616741E-02
   20039      1.85588147E-02      1.85602406E-02
   20040      1.85573815E-02      1.85588074E-02
   20041      1.85559486E-02      1.85573743E-02
   20042      1.85545158E-02      1.85559413E-02
   20043      1.85530831E-02      1.85545085E-02
   20044      1.85516506E-02      1.85530758E-02
   20045      1.85502182E-02      1.85516433E-02
   20046      1.85487860E-02      1.85502109E-02
   20047      1.85473539E-02      1.85487787E-02
   20048      1.85459220E-02      1.85473466E-02
   20049      1.85444902E-02      1.85459147E-02
   20050      1.85430586E-02      1.85444829E-02
   20051      1.85416271E-02      1.85430513E-02
   20052      1.85401958E-02      1.85416198E-02
   20053      1.85387646E-02      1.85401885E-02
   20054      1.85373336E-02      1.85387573E-02
   20055      1.85359027E-02      1.85373263E-02
   20056      1.85344719E-02      1.85358954E-02
   20057      1.85330413E-02      1.85344647E-02
   20058      1.85316109E-02      1.85330341E-02
   20059      1.85301806E-02      1.85316036E-02
   20060      1.85287505E-02      1.85301733E-02
   20061      1.85273205E-02      1.85287432E-02
   20062      1.85258906E-02      1.85273132E-02
   20063      1.85244609E-02      1.85258834E-02
   20064      1.85230314E-02      1.85244537E-02
   20065      1.85216020E-02      1.85230241E-02
   20066      1.85201727E-02      1.85215947E-02
   20067      1.85187436E-02      1.85201655E-02
   20068      1.85173147E-02      1.85187364E-02
   20069      1.85158859E-02      1.85173074E-02
   20070      1.85144572E-02      1.85158786E-02
   20071      1.85130287E-02      1.85144500E-02
   20072      1.85116004E-02      1.85130215E-02
   20073      1.85101721E-02      1.85115931E-02
   20074      1.85087441E-02      1.85101649E-02
   20075      1.85073162E-02      1.85087368E-02
   20076      1.85058884E-02      1.85073089E-02
   20077      1.85044608E-02      1.85058811E-02
   20078      1.85030333E-02      1.85044535E-02
   20079      1.85016060E-02      1.85030260E-02
   20080      1.85001788E-02      1.85015987E-02
   20081      1.84987518E-02      1.85001715E-02
   20082      1.84973249E-02      1.84987445E-02
   20083      1.84958982E-02      1.84973176E-02
   20084      1.84944716E-02      1.84958909E-02
   20085      1.84930451E-02      1.84944643E-02
   20086      1.84916189E-02      1.84930379E-02
   20087      1.84901927E-02      1.84916116E-02
   20088      1.84887667E-02      1.84901855E-02
   20089      1.84873409E-02      1.84887595E-02
   20090      1.84859152E-02      1.84873336E-02
   20091      1.84844896E-02      1.84859079E-02
   20092      1.84830642E-02      1.84844824E-02
   20093      1.84816390E-02      1.84830570E-02
   20094      1.84802139E-02      1.84816317E-02
   20095      1.84787889E-02      1.84802066E-02
   20096      1.84773641E-02      1.84787817E-02
   20097      1.84759394E-02      1.84773569E-02
   20098      1.84745149E-02      1.84759322E-02
   20099      1.84730906E-02      1.84745077E-02
   20100      1.84716663E-02      1.84730833E-02
   20101      1.84702423E-02      1.84716591E-02
   20102      1.84688183E-02      1.84702350E-02
   20103      1.84673946E-02      1.84688111E-02
   20104      1.84659709E-02      1.84673873E-02
   20105      1.84645474E-02      1.84659637E-02
   20106      1.84631241E-02      1.84645402E-02
   20107      1.84617009E-02      1.84631169E-02
   20108      1.84602779E-02      1.84616937E-02
   20109      1.84588550E-02      1.84602706E-02
   20110      1.84574322E-02      1.84588478E-02
   20111      1.84560096E-02      1.84574250E-02
   20112      1.84545872E-02      1.84560024E-02
   20113      1.84531649E-02      1.84545800E-02
   20114      1.84517427E-02      1.84531577E-02
   20115      1.84503207E-02      1.84517355E-02
   20116      1.84488989E-02      1.84503135E-02
   20117      1.84474771E-02      1.84488916E-02
   20118      1.84460556E-02      1.84474699E-02
   20119      1.84446342E-02      1.84460484E-02
   20120      1.84432129E-02      1.84446269E-02
   20121      1.84417918E-02      1.84432057E-02
   20122      1.84403708E-02      1.84417845E-02
   20123      1.84389499E-02      1.84403636E-02
   20124      1.84375293E-02      1.84389427E-02
   20125      1.84361087E-02      1.84375220E-02
   20126      1.84346883E-02      1.84361015E-02
   20127      1.84332681E-02      1.84346811E-02
   20128      1.84318480E-02      1.84332609E-02
   20129      1.84304280E-02      1.84318408E-02
   20130      1.84290082E-02      1.84304208E-02
   20131      1.84275886E-02      1.84290010E-02
   20132      1.84261691E-02      1.84275814E-02
   20133      1.84247497E-02      1.84261619E-02
   20134      1.84233305E-02      1.84247425E-02
   20135      1.84219114E-02      1.84233233E-02
   20136      1.84204925E-02      1.84219042E-02
   20137      1.84190737E-02      1.84204853E-02
   20138      1.84176551E-02      1.84190665E-02
   20139      1.84162366E-02      1.84176479E-02
   20140      1.84148183E-02      1.84162294E-02
   20141      1.84134001E-02      1.84148111E-02
   20142      1.84119820E-02      1.84133929E-02
   20143      1.84105641E-02      1.84119748E-02
   20144      1.84091464E-02      1.84105569E-02
   20145      1.84077288E-02      1.84091392E-02
   20146      1.84063113E-02      1.84077216E-02
   20147      1.84048940E-02      1.84063041E-02
   20148      1.84034769E-02      1.84048868E-02
   20149      1.84020598E-02      1.84034697E-02
   20150      1.84006430E-02      1.84020526E-02
   20151      1.83992262E-02      1.84006358E-02
   20152      1.83978097E-02      1.83992190E-02
   20153      1.83963932E-02      1.83978025E-02
   20154      1.83949769E-02      1.83963860E-02
   20155      1.83935608E-02      1.83949697E-02
   20156      1.83921448E-02      1.83935536E-02
   20157      1.83907290E-02      1.83921376E-02
   20158      1.83893133E-02      1.83907218E-02
   20159      1.83878977E-02      1.83893061E-02
   20160      1.83864823E-02      1.83878905E-02
   20161      1.83850670E-02      1.83864751E-02
   20162      1.83836519E-02      1.83850598E-02
   20163      1.83822370E-02      1.83836447E-02
   20164      1.83808221E-02      1.83822298E-02
   20165      1.83794075E-02      1.83808149E-02
   20166      1.83779929E-02      1.83794003E-02
   20167      1.83765785E-02      1.83779857E-02
   20168      1.83751643E-02      1.83765713E-02
   20169      1.83737502E-02      1.83751571E-02
   20170      1.83723363E-02      1.83737430E-02
   20171      1.83709224E-02      1.83723291E-02
   20172      1.83695088E-02      1.83709153E-02
   20173      1.83680953E-02      1.83695016E-02
   20174      1.83666819E-02      1.83680881E-02
   20175      1.83652687E-02      1.83666747E-02
   20176      1.83638556E-02      1.83652615E-02
   20177      1.83624427E-02      1.83638484E-02
   20178      1.83610299E-02      1.83624355E-02
   20179      1.83596173E-02      1.83610227E-02
   20180      1.83582048E-02      1.83596101E-02
   20181      1.83567924E-02      1.83581976E-02
   20182      1.83553802E-02      1.83567853E-02
   20183      1.83539682E-02      1.83553731E-02
   20184      1.83525563E-02      1.83539610E-02
   20185      1.83511445E-02      1.83525491E-02
   20186      1.83497329E-02      1.83511373E-02
   20187      1.83483214E-02      1.83497257E-02
   20188      1.83469101E-02      1.83483143E-02
   20189      1.83454989E-02      1.83469029E-02
   20190      1.83440879E-02      1.83454918E-02
   20191      1.83426770E-02      1.83440807E-02
   20192      1.83412663E-02      1.83426698E-02
   20193      1.83398557E-02      1.83412591E-02
   20194      1.83384452E-02      1.83398485E-02
   20195      1.83370349E-02      1.83384380E-02
   20196      1.83356247E-02      1.83370277E-02
   20197      1.83342147E-02      1.83356176E-02
   20198      1.83328049E-02      1.83342076E-02
   20199      1.83313951E-02      1.83327977E-02
   20200      1.83299856E-02      1.83313880E-02
   20201      1.83285761E-02      1.83299784E-02
   20202      1.83271668E-02      1.83285690E-02
   20203      1.83257577E-02      1.83271597E-02
   20204      1.83243487E-02      1.83257505E-02
   20205      1.83229398E-02      1.83243415E-02
   20206      1.83215311E-02      1.83229327E-02
   20207      1.83201226E-02      1.83215240E-02
   20208      1.83187141E-02      1.83201154E-02
   20209      1.83173059E-02      1.83187070E-02
   20210      1.83158977E-02      1.83172987E-02
   20211      1.83144897E-02      1.83158906E-02
   20212      1.83130819E-02      1.83144826E-02
   20213      1.83116742E-02      1.83130747E-02
   20214      1.83102667E-02      1.83116671E-02
   20215      1.83088593E-02      1.83102595E-02
   20216      1.83074520E-02      1.83088521E-02
   20217      1.83060449E-02      1.83074448E-02
   20218      1.83046379E-02      1.83060377E-02
   20219      1.83032311E-02      1.83046308E-02
   20220      1.83018244E-02      1.83032239E-02
   20221      1.83004179E-02      1.83018173E-02
   20222      1.82990115E-02      1.83004107E-02
   20223      1.82976052E-02      1.82990043E-02
   20224      1.82961991E-02      1.82975981E-02
   20225      1.82947932E-02      1.82961920E-02
   20226      1.82933874E-02      1.82947860E-02
   20227      1.82919817E-02      1.82933802E-02
   20228      1.82905762E-02      1.82919745E-02
   20229      1.82891708E-02      1.82905690E-02
   20230      1.82877656E-02      1.82891636E-02
   20231      1.82863605E-02      1.82877584E-02
   20232      1.82849555E-02      1.82863533E-02
   20233      1.82835507E-02      1.82849484E-02
   20234      1.82821461E-02      1.82835436E-02
   20235      1.82807415E-02      1.82821389E-02
   20236      1.82793372E-02      1.82807344E-02
   20237      1.82779330E-02      1.82793300E-02
   20238      1.82765289E-02      1.82779258E-02
   20239      1.82751249E-02      1.82765217E-02
   20240      1.82737212E-02      1.82751178E-02
   20241      1.82723175E-02      1.82737140E-02
   20242      1.82709140E-02      1.82723104E-02
   20243      1.82695107E-02      1.82709069E-02
   20244      1.82681074E-02      1.82695035E-02
   20245      1.82667044E-02      1.82681003E-02
   20246      1.82653014E-02      1.82666972E-02
   20247      1.82638987E-02      1.82652943E-02
   20248      1.82624960E-02      1.82638915E-02
   20249      1.82610935E-02      1.82624889E-02
   20250      1.82596912E-02      1.82610864E-02
   20251      1.82582890E-02      1.82596841E-02
   20252      1.82568869E-02      1.82582819E-02
   20253      1.82554850E-02      1.82568798E-02
   20254      1.82540832E-02      1.82554779E-02
   20255      1.82526816E-02      1.82540761E-02
   20256      1.82512801E-02      1.82526745E-02
   20257      1.82498788E-02      1.82512730E-02
   20258      1.82484776E-02      1.82498717E-02
   20259      1.82470765E-02      1.82484705E-02
   20260      1.82456756E-02      1.82470694E-02
   20261      1.82442749E-02      1.82456685E-02
   20262      1.82428742E-02      1.82442677E-02
   20263      1.82414738E-02      1.82428671E-02
   20264      1.82400734E-02      1.82414666E-02
   20265      1.82386732E-02      1.82400663E-02
   20266      1.82372732E-02      1.82386661E-02
   20267      1.82358733E-02      1.82372661E-02
   20268      1.82344735E-02      1.82358662E-02
   20269      1.82330739E-02      1.82344664E-02
